Nombre,Precio_Fantastica,Equipo,Posicion,Puntos_PFSY
Thierry Correia,8.0,Valencia,Defensa,52
Thomas Partey,6.0,Villarreal,Mediocampista,54
Tommy Marqués,2.0,Barcelona,Defensa,1
Toni Fernández,3.0,Barcelona,Delantero,2
Toni Lato,5.0,Mallorca,Defensa,19
Torró,9.0,Osasuna,Mediocampista,92
Trejo,3.0,Rayo,Mediocampista,9
Trent,8.0,Real Madrid,Defensa,73
Tristán,1.0,Espanyol,Portero,0
Tsygankov,19.0,Girona,Delantero,160
Turrientes,8.0,Real Sociedad,Mediocampista,82
Tárrega,9.0,Valencia,Defensa,106
Ugrinic,9.0,Valencia,Mediocampista,87
Unai G.,5.0,Athletic,Mediocampista,37
Unai Lopez,10.0,Rayo,Mediocampista,109
Unai Simón,18.0,Athletic,Portero,192
Urko,9.0,Espanyol,Mediocampista,89
V Chust,8.0,Elche,Defensa,67
V Parada,8.0,Alavés,Defensa,60
V Rosier,10.0,Osasuna,Defensa,113
Valdepeñas,0.5,Real Madrid,Defensa,0
Valentín Gómez,9.0,Betis,Defensa,88
Valjent,9.0,Mallorca,Defensa,115
Valverde,27.0,Real Madrid,Mediocampista,230
Van De Beek,3.0,Girona,Mediocampista,4
Vanat,11.0,Girona,Delantero,130
Vargas DE,15.0,Sevilla,Delantero,107
Vecino,3.0,Celta,Mediocampista,7
Vencedor,6.0,Levante,Mediocampista,38
Vesga,4.0,Athletic,Mediocampista,40
Vilaplana,1.0,Getafe,Defensa,0
Vini Jr.,27.0,Real Madrid,Delantero,237
Vitor Reis,12.0,Girona,Defensa,146
Vivian,10.0,Athletic,Defensa,116
Vlachodimos,11.0,Sevilla,Portero,131
Víctor G. UUuti,7.0,Levante,Defensa,56
Víctor Muñoz D,14.0,Osasuna,Delantero,172
Wesley,3.0,Real Sociedad,Mediocampista,5
Williot,8.0,Celta,Mediocampista,98
Witsel,11.0,Girona,Mediocampista,127
Xanet Olaiz,1.0,Alavés,Defensa,0
Xavi Espart,4.0,Barcelona,Defensa,5
Y. Santiago,4.0,Elche,Mediocampista,20
Yassin T.,0.2,Getafe,Defensa,0
Yañez,1.0,Real Madrid,Delantero,0
Yeray,8.0,Athletic,Defensa,14
Yoel Lago,4.0,Celta,Defensa,11
Youssef,8.0,Alavés,Defensa,66
Yuri,12.0,Athletic,Defensa,140
Zaid Romero,20.0,Getafe,Defensa,77
Zakharyan,4.0,Real Sociedad,Mediocampista,28
Zubeldia,9.0,Real Sociedad,Defensa,84
Á. Carreras,19.0,Real Madrid,Defensa,162
Á. Ortiz,5.0,Betis,Defensa,29
Á. Valles,20.0,Betis,Portero,147
Álex Balde,11.0,Barcelona,Defensa,108
Álex Sancris,6.0,Getafe,Delantero,36
Álex Sánchez,6.0,Elche,Mediocampista,6
Álvaro D,10.0,Elche,Delantero,123
Álvaro García,0.2,Alavés,Defensa,0
Álvaro DI,10.0,Elche,Delantero,123
Álvaro García,13.0,Rayo,Mediocampista,157
Álvaro Núñez,13.0,Celta,Defensa,111
Ángel Pérez,9.0,Alavés,Delantero,45
Óscar Marcos D,0.35,Celta,Delantero,0
Óscar Valentín,9.0,Rayo,Mediocampista,111
Agudín,2.0,Real Oviedo,Delantero,2
Budimir,18.0,Osasuna,Delantero,189
Gudelj,10.0,Sevilla,Mediocampista,121
Ismael,4.0,Getafe,Defensa,13
Monreal,1.0,Athletic,Defensa,0
Álex Baena,10.0,Atlético,Mediocampista,112
